Send,SORT,Sender,Recipient,time,SenderLocation,LATITUDE,LONGITUDE,RecLocation,RecLat,RecLong,URL,
Whitman,447,Whitman; Walt,Trowbridge; John T.,1865-08-31,"Washington, DC",38.80488,-77.0476,"Boston, MA",42.35876,-71.0638,https://whitmanarchive.org/biography/correspondence/tei/har.00053.html,
Not,448,Sutherland; Byron,Whitman; Walt,1865-09-05,"Chautauqua, NY",42.20977,-79.4668,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/loc.00609.html,
Not,449,Whitman; Louisa Van Velsor,Whitman; Walt,1865-09-05,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/duk.00440.html,
Not,450,Whitman; Thomas Jefferson,Whitman; Walt,1865-09-11,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/loc.00441.html,
Not,451,Whitman; Louisa Van Velsor,Whitman; Walt,1865-09-11,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/duk.00461.html,
Not,452,Simpson; Abraham,Whitman; Walt,1865-09-20,"New York, NY",40.68005,-73.9432,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/loc.00866.html,
Not,453,Whitman; Louisa Van Velsor,Whitman; Walt,1865-09-21,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/duk.00462.html,
Not,454,Whitman; Louisa Van Velsor,Whitman; Walt,1865-09-27,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/duk.00463.html,
Not,455,Whitman; Thomas Jefferson,Whitman; Walt,1865-09-29,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/loc.00442.html,
Whitman,456,Whitman; Walt,O'Connor; Ellen M.,1865-10-12,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/nyp.00200.html,
Whitman,457,Whitman; Walt,Sutherland; Byron,1865-10-15,"Brooklyn, NY",40.67815,-73.9445,"Chautauqua, NY",42.20977,-79.4668,https://whitmanarchive.org/biography/correspondence/tei/med.00313.html,
Not,458,O'Connor; Ellen M.,Whitman; Walt,1865-10-17,"Washington, DC",38.89618,-77.0365,"Brooklyn, NY",40.67815,-73.9445,https://whitmanarchive.org/biography/correspondence/tei/loc.00948.html,
Not,459,O'Connor; William D.,Whitman; Walt,1865-10-19,"Washington, DC",38.89618,-77.0365,"Brooklyn, NY",40.67815,-73.9445,https://whitmanarchive.org/biography/correspondence/tei/loc.01819.html,
Whitman,460,Whitman; Walt,O'Connor; Ellen M.,1865-10-20,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/nyp.00201.html,
Not,461,Ryder; Anson Jr.,Whitman; Walt,1865-10-22,"Cedar Lake, NY",44.34862,-75.2615,"Brooklyn, NY",40.67815,-73.9445,https://whitmanarchive.org/biography/correspondence/tei/loc.00610.html,
Whitman,462,Whitman; Walt,Kerr; Andrew,1865-10-29,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/uva.00347.html,
Not,463,O'Connor; Ellen M.,Whitman; Walt,1865-11-01,"Washington, DC",38.89618,-77.0365,"Brooklyn, NY",40.67815,-73.9445,https://whitmanarchive.org/biography/correspondence/tei/loc.00949.html,
Not,464,Wilson; Benton H.,Whitman; Walt,1865-11-11,"Syracuse, NY",43.0481,-76.1474,"Brooklyn, NY",40.67815,-73.9445,https://whitmanarchive.org/biography/correspondence/tei/loc.00611.html,
Not,465,Whitman; Louisa Van Velsor,Whitman; Walt,1865-11-14,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/duk.00464.html,
Not,466,Whitman; Louisa Van Velsor,Whitman; Walt,1865-11-25,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/duk.00466.html,
Not,467,Whitman; Louisa Van Velsor,Whitman; Walt,1865-12-03,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/duk.00468.html,
Not,468,Whitman; Louisa Van Velsor,Whitman; Walt,1865-12-10,"Brooklyn, NY",40.67815,-73.9445,"Washington, DC",38.89618,-77.0365,https://whitmanarchive.org/biography/correspondence/tei/duk.00465.html,
Whitman,469,Whitman; Walt,Whitman; Louisa Van Velsor,1867-01-01,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/tex.00182.html,
Not,470,Edmunds; Senator George F.,Whitman; Walt,1867-01-04,,,,"Washington, DC",38.907192,-77.036871,,
Whitman,471,Whitman; Walt,Whitman; Louisa Van Velsor,1867-01-08,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/tex.00183.html,
Whitman,472,Whitman; Walt,O'Connor; William D.,1867-01-10,"Washington, DC",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/har.00057.html,
Whitman,473,Whitman; Walt,Whitman; Louisa Van Velsor,1867-01-15,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/tex.00184.html,
Not,474,Wilson; Henry (father of soldier),Whitman; Walt,1867-01-17,,,,"Washington, DC",38.907192,-77.036871,,
Not,475,Whitman; Louisa Van Velsor,Whitman; Walt,1867-01-17,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00469.html,
Whitman,476,Whitman; Walt,Whitman; Louisa Van Velsor,1867-01-22,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/nyp.00254.html,
Not,477,A. Simpson & Company,Whitman; Walt,1867-01-23,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,,
Not,478,Whitman; Louisa Van Velsor,Whitman; Walt,1867-01-26,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,,
Not,479,Wilson; Benton H. (ex-soldier),Whitman; Walt,1867-01-27,"Syracuse, NY",43.048122,-76.147424,"Washington, DC",38.907192,-77.036871,,
Whitman,480,Whitman; Walt,Knox; John Jay,1867-01-28,"Washington, DC",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/tex.00185.html,
Whitman,481,Whitman; Walt,Whitman; Louisa Van Velsor,1867-01-29,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/tex.00186.html,
Not,482,Wilson; Benton H. (ex-soldier),Whitman; Walt,1867-02-03,"Syracuse, NY",43.048122,-76.147424,"Washington, DC",38.907192,-77.036871,,
Whitman,483,Whitman; Walt,Whitman; Louisa Van Velsor,1867-02-05,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/nyp.00255.html,
Not,484,Stoddard; Charles Warren,Whitman; Walt,1867-02-08,"San Francisco, CA",37.77493,-122.419416,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.01942.html,
Whitman,485,Whitman; Walt,Whitman; Louisa Van Velsor,1867-02-12,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/nyp.00256.html,
Whitman,486,Whitman; Walt,Whitman; Louisa Van Velsor,1867-02-19,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/nyp.00257.html,
Whitman,487,Whitman; Walt,Avery; Jr. Llewellyn Avery,1867-02-20,"Washington, DC",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/njh.00001.html,
Not,488,Whitman; Louisa Van Velsor,Whitman; Walt,1867-02-21,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00474.html,
Not,489,Ryder; Anson; Jr.,Whitman; Walt,1867-02-24,"Cedar Lake, NY",42.958126,-75.179328,"Washington, DC",38.907192,-77.036871,,
Whitman,490,Whitman; Walt,O'Connor; Ellen M.,1867-02-26,"Washington, DC",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/nyp.00259.html,
Whitman,491,Whitman; Walt,Whitman; Louisa Van Velsor,1867-02-26,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/nyp.00258.html,
Not,492,Whitman; Louisa Van Velsor,Whitman; Walt,1867-02-27,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00475.html,
Whitman,493,Whitman; Walt,Whitman; Louisa Van Velsor,1867-03-05,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/nyp.00260.html,
Whitman,494,Whitman; Walt,Whitman; Louisa Van Velsor,1867-03-12,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/nyp.00261.html,
Whitman,495,Whitman; Walt,Price; Abby H.,1867-03-13,"Washington, DC",38.907192,-77.036871,"Manhattan, NY",40.78306,-73.971249,https://whitmanarchive.org/biography/correspondence/tei/pml.00019.html,
Not,496,Whitman; Louisa Van Velsor,Whitman; Walt,1867-03-15,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00476.html,
Whitman,497,Whitman; Walt,Whitman; Louisa Van Velsor,1867-03-19,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/duk.00644.html,
Not,498,Whitman; Louisa Van Velsor,Whitman; Walt,1867-03-21,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00478.html,
Not,499,Price; Abby H.,Whitman; Walt,1867-03-25,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/yal.00378.html,
Whitman,500,Whitman; Walt,Whitman; Louisa Van Velsor,1867-03-26,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/duk.00645.html,
Whitman,501,Whitman; Walt,Price; Abby H.,1867-03-27,"Washington, DC",38.907192,-77.036871,"Manhattan, NY",40.78306,-73.971249,https://whitmanarchive.org/biography/correspondence/tei/pml.00021.html,
Not,502,Whitman; Louisa Van Velsor,Whitman; Walt,1867-03-28,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00477.html,
Whitman,503,Whitman; Walt,Whitman; Louisa Van Velsor,1867-04-02,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/nyp.00262.html,
Not,504,Wilson; Benton H. (ex-soldier),Whitman; Walt,1867-04-07,"Syracuse, NY",43.048122,-76.147424,"Washington, DC",38.907192,-77.036871,,
Not,505,Curphey(?); James,Whitman; Walt,1867-04-08,,38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,,
Whitman,506,"Whitman, Walt","Wilson, Benton H. (ex-soldier)",1867-04-12,"Washington, DC",40.678178,-73.944158,"Syracuse, NY",43.048122,-76.147424,https://whitmanarchive.org/biography/correspondence/tei/loc.01562.html,
Not,507,Whitman; Louisa Van Velsor,Whitman; Walt,1867-04-13,"Brooklyn, NY",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00479.html,
Whitman,508,Whitman; Walt,Whitman; Louisa Van Velsor,1867-04-16,"Washington, DC",43.048122,-76.147424,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/duk.00646.html,
Not,509,Wilson; Benton H. (ex-soldier),Whitman; Walt,1867-04-21,"Syracuse, NY",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,,
Whitman,510,Whitman; Walt,Whitman; Louisa Van Velsor,1867-04-23,"Washington, DC",40.678178,-73.944158,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/hyb.00001.html,
Not,511,Whitman; Louisa Van Velsor,Whitman; Walt,1867-04-27,"Brooklyn, NY",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,,
Whitman,512,Whitman; Walt,Whitman; Thomas Jefferson,1867-04-29,"Washington, DC",38.907192,-77.036871,"St. Louis, MO",38.627003,-90.199404,https://whitmanarchive.org/biography/correspondence/tei/duk.00647.html,
Whitman,513,Whitman; Walt,Whitman; Louisa Van Velsor,1867-04-30,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/duk.00648.html,
Not,514,Whitman; Louisa Van Velsor,Whitman; Walt,1867-05-03,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00501.html,Date off by a day- what are the chances it's the right letter?
Whitman,515,Whitman; Walt,O'Connor; William D.,1867-05-05,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/nyp.00263.html,
Not,516,Ramsdell; Hiram J. (Washington clerk),Whitman; Walt,1867-05-08,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,,
Not,517,O'Connor; William D.,Whitman; Walt,1867-05-09,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,,
Not,518,Simpson; Abraham,Whitman; Walt,1867-05-10,"Manhattan, NY",40.78306,-73.971249,"Brooklyn, NY",40.678178,-73.944158,,
Whitman,519,Whitman; Walt,O'Connor; William D.,1867-05-12,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/nyp.00264.html,
Not,520,Wingate; Charles F. (an admirer),Whitman; Walt,1867-05-19,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.02001.html,
Whitman,521,Whitman; Walt,Simpson; Abraham,1867-05-20,"Washington, DC",38.907192,-77.036871,"Manhattan, NY",40.78306,-73.971249,https://whitmanarchive.org/biography/correspondence/tei/loc.01564.html,
Not,522,Whitman; Thomas Jefferson,Whitman; Walt,1867-05-23,"St. Louis, MO",38.627003,-90.199404,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.00444.html,
Not,523,Scott and Williams; Printers,Whitman; Walt,1867-05-24,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.01896.html,
Not,524,Sholes; Hiram,Whitman; Walt,1867-05-24,"Albany, NY",42.652579,-73.756232,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.01920.html,
Whitman,525,Whitman; Walt,Sholes; Hiram (ex-sldier),1867-05-30,"Washington, DC",38.907192,-77.036871,"Albany, NY",42.652579,-73.756232,https://whitmanarchive.org/biography/correspondence/tei/loc.01565.html,
Not,526,Simpson; Abraham,Whitman; Walt,1867-05-31,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,,
Not,527,Sholes; Hiram,Whitman; Walt,1867-06-08,"Albany, NY",42.652579,-73.756232,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.01921.html,
Not,528,Whitman; Louisa Van Velsor,Whitman; Walt,1867-06-20,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00502.html,
Not,529,Kelly; Milton,Whitman; Walt,1867-06-21,"Oberlin, OH",41.293939,-82.217379,"Washington, DC",38.907192,-77.036871,,
Not,530,Simpson; Abraham,Whitman; Walt,1867-07-03,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,,
Not,531,Ramsdell; Hiram J. (Washington clerk),Whitman; Walt,1867-07-17,"Washington, DC",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,,
Whitman,532,Whitman; Walt,Ramsdell; Hiram J.,1867-07-19,"Washington, DC",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,,
Not,533,Trowbridge; John Townsend,Whitman; Walt,1867-07-20,"Boston, MA",42.360083,-71.05888,"Washington, DC",38.907192,-77.036871,,
Not,534,Ramsdell; Hiram J. (Washington clerk),Whitman; Walt,1867-07-22,"Washington, DC",38.907192,-77.036871,"Washington, DC",38.907192,-77.036871,,
Whitman,535,Whitman; Walt,Conway; Moncure D.,1867-07-24,"Washington, DC",38.907192,-77.036871,"London, GBR",51.507351,-0.127758,https://whitmanarchive.org/biography/correspondence/tei/uva.00350.html,
Whitman,536,Whitman; Walt,Pratt; Alfred (ex-soldier),1867-07-25,"Washington, DC",38.907192,-77.036871,,,,https://whitmanarchive.org/biography/correspondence/tei/pml.00020.html,
Whitman,537,Whitman; Walt,Price; Abby H.,1867-07-27,"Washington, DC",38.907192,-77.036871,"Manhattan, NY",40.78306,-73.971249,https://whitmanarchive.org/biography/correspondence/tei/pml.00022.html,
Not,538,Whitman; Louisa Van Velsor,Whitman; Walt,1867-08-01,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/duk.00503.html,
Not,539,Whitman; Thomas Jefferson,Whitman; Walt,1867-08-02,"St. Louis, MO",38.627003,-90.199404,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.00445.html,
Whitman,540,Whitman; Walt,Church; W. C.,1867-08-07,"Washington, DC",38.907192,-77.036871,"Manhattan, NY",40.78306,-73.971249,https://whitmanarchive.org/biography/correspondence/tei/prc.00009.html,
Not,541,Church; Francis P.,Whitman; Walt,1867-08-08,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,,
Not,542,Alden; William Livingston,Whitman; Walt,1867-08-09,"Hempstead, NY",40.706213,-73.61874,"Washington, DC",38.907192,-77.036871,,
Not,543,Kelly; Milton,Whitman; Walt,1867-08-09,"Oberlin, OH",41.293939,-82.217379,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/yal.00125.html,
Whitman,544,Whitman; Walt,Alden; William Livingston,1867-08-10,"Washington, DC",38.907192,-77.036871,"Hempstead, NY",40.706213,-73.61874,https://whitmanarchive.org/biography/correspondence/tei/prc.00091.html,
Not,545,Whitman; Martha,Whitman; Walt,1867-08-11,"Brooklyn, NY",40.678178,-73.944158,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/owu.00003.html,
Whitman,546,Whitman; Walt,Church; W. C. or F. P.,1867-08-11,"Washington, DC",38.907192,-77.036871,"Manhattan, NY",40.78306,-73.971249,https://whitmanarchive.org/biography/correspondence/tei/prc.00010.html,
Not,547,Church; Francis P.,Whitman; Walt,1867-08-13,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.01280.html,
Not,548,Scott and Williams; Printers,Whitman; Walt,1867-08-14,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,https://whitmanarchive.org/biography/correspondence/tei/loc.01895.html,
Not,549,Alden; William Livingston,Whitman; Walt,1867-08-19,"Hempstead, NY",40.706213,-73.61874,"Washington, DC",38.907192,-77.036871,,
Not,550,A. Simpson & Company,Whitman; Walt,1867-08-19,"Manhattan, NY",40.78306,-73.971249,"Washington, DC",38.907192,-77.036871,,
Whitman,551,Whitman; Walt,Ford; Gordon Lester,1867-08-23,"Washington, DC",38.907192,-77.036871,"Brooklyn, NY",40.678178,-73.944158,https://whitmanarchive.org/biography/correspondence/tei/pml.00023.html,
Not,552,Perrigo; George W. (book purchaser),Whitman; Walt,1867-08-26,,,,"Washington, DC",38.907192,-77.036871,,
